dataset,sensor_loc,length,actual_size,sigma,sigma_value,fold,ndg_time,kde_time,ndg_memory,kde_memory,kl_divergence,chi_squared
synthetic_normal,normal,10000,10000,r0.1,3.881446627447849,0,0.16706013679504395,0.02788400650024414,103.859375,0.0,1.7165444379251749e-07,3.258485701662694e-07
synthetic_normal,normal,10000,10000,r0.1,3.924318979027335,1,0.16939997673034668,0.027840852737426758,77.90625,0.0,1.6791569583836906e-07,3.18230502393847e-07
synthetic_normal,normal,10000,10000,r0.1,3.725727719594413,2,0.16718196868896484,0.027901887893676758,0.0,0.0,1.8724129383494182e-07,3.494099744906473e-07
synthetic_normal,normal,10000,10000,r0.3,11.644339882343546,0,0.5298118591308594,0.027906179428100586,137.65625,0.0,-3.4757538398602685e-08,5.280965354676906e-09
synthetic_normal,normal,10000,10000,r0.3,11.772956937082004,1,0.5262699127197266,0.028164148330688477,96.25,0.140625,-3.4753884239668896e-08,5.276429418816872e-09
synthetic_normal,normal,10000,10000,r0.3,11.177183158783238,2,0.502410888671875,0.02859807014465332,80.75,0.171875,-4.024034393433194e-08,6.394492324957643e-09
synthetic_normal,normal,100000,100000,0.1,0.1,0,0.08739709854125977,0.183211088180542,1.9375,0.703125,1.9659697140070797e-09,1.986085444002648e-09
synthetic_normal,normal,100000,100000,0.1,0.1,1,0.09039592742919922,0.181779146194458,0.25,0.234375,1.5360349456019585e-09,1.6350024102859694e-09
synthetic_normal,normal,100000,100000,0.1,0.1,2,0.08980321884155273,0.1888880729675293,0.125,0.234375,3.0955658845507897e-09,3.1370830251163936e-09
synthetic_normal,normal,100000,100000,0.3,0.3,0,0.1786031723022461,0.20191407203674316,0.0,0.078125,6.741822637339206e-10,7.315926873241006e-10
synthetic_normal,normal,100000,100000,0.3,0.3,1,0.1743299961090088,0.2012789249420166,0.09375,0.0,1.211431312170034e-09,1.2295008661479989e-09
synthetic_normal,normal,100000,100000,0.3,0.3,2,0.17792081832885742,0.20178890228271484,-0.625,0.015625,6.018632566157653e-10,6.797578029617991e-10
synthetic_normal,normal,100000,100000,0.5,0.5,0,0.28690624237060547,0.22094011306762695,34.828125,0.0,6.063069242823493e-10,6.518712327024939e-10
synthetic_normal,normal,100000,100000,0.5,0.5,1,0.26712989807128906,0.22947311401367188,0.296875,0.0,6.118722025690854e-10,6.657684502259584e-10
synthetic_normal,normal,100000,100000,0.5,0.5,2,0.2996377944946289,0.2267448902130127,-11.375,0.09375,8.003810558433598e-10,8.403708312311446e-10
synthetic_normal,normal,100000,100000,r0.1,4.512541625347498,0,2.081663131713867,0.2773001194000244,-318.0625,0.453125,3.214989681841423e-07,6.275438122889856e-07
synthetic_normal,normal,100000,100000,r0.1,4.513859293571885,1,1.7538321018218994,0.286149263381958,104.078125,0.015625,3.1439897587710187e-07,6.144072892131515e-07
synthetic_normal,normal,100000,100000,r0.1,4.333814881647439,2,1.6593990325927734,0.2791769504547119,-0.546875,0.078125,2.7918975407797924e-07,5.432395481855737e-07
synthetic_normal,normal,100000,100000,r0.3,13.537624876042491,0,7.397716045379639,0.28021693229675293,-86.265625,6.03125,-2.0358981772686974e-08,5.434733829554168e-10
synthetic_normal,normal,100000,100000,r0.3,13.541577880715653,1,5.231985092163086,0.27853894233703613,102.515625,4.78125,-2.0478409232578288e-08,5.591719075098287e-10
synthetic_normal,normal,100000,100000,r0.3,13.001444644942316,2,5.191535234451294,0.2836949825286865,123.65625,0.59375,-2.303127869606414e-08,8.168680350178683e-10
synthetic_bimodal,bimodal,100,100,0.1,0.1,0,0.0034151077270507812,0.0005819797515869141,0.234375,0.03125,1.2979626906697207e-05,2.0249298755732527e-05
synthetic_bimodal,bimodal,100,100,0.1,0.1,1,0.003133058547973633,0.0005941390991210938,0.0,0.015625,1.1788571622713827e-05,2.0191494398350405e-05
synthetic_bimodal,bimodal,100,100,0.1,0.1,2,0.0031070709228515625,0.0004291534423828125,0.015625,0.0,1.0018398649548774e-05,1.712293253531148e-05
synthetic_bimodal,bimodal,100,100,0.3,0.3,0,0.0033631324768066406,0.0004000663757324219,0.03125,0.0,3.993756256595426e-06,6.652066532052974e-06
synthetic_bimodal,bimodal,100,100,0.3,0.3,1,0.003407001495361328,0.0005257129669189453,0.1875,0.015625,5.3988256924090935e-06,8.38728225470487e-06
synthetic_bimodal,bimodal,100,100,0.3,0.3,2,0.003387928009033203,0.0003871917724609375,0.25,0.0,3.2029074319868796e-06,5.832663607576207e-06
synthetic_bimodal,bimodal,100,100,0.5,0.5,0,0.003593921661376953,0.0004439353942871094,0.09375,0.0,2.63659280459872e-06,4.493265571409333e-06
synthetic_bimodal,bimodal,100,100,0.5,0.5,1,0.003749847412109375,0.0007188320159912109,0.296875,0.015625,2.7094421767416573e-06,4.702060609935892e-06
synthetic_bimodal,bimodal,100,100,0.5,0.5,2,0.0036096572875976562,0.0004899501800537109,0.015625,0.015625,2.1437990193579066e-06,3.6671468979199263e-06
synthetic_bimodal,bimodal,100,100,r0.1,2.4051003649498615,0,0.005002021789550781,0.0006227493286132812,0.71875,0.0,2.483541849832916e-06,4.2654803768889e-06
synthetic_bimodal,bimodal,100,100,r0.1,2.5414936082875155,1,0.005142927169799805,0.000537872314453125,0.8125,0.0,2.4555023177943774e-06,4.237273114507481e-06
synthetic_bimodal,bimodal,100,100,r0.1,2.22540551354309,2,0.00490117073059082,0.0006489753723144531,0.0,0.0,3.475468626344913e-06,5.943641849670527e-06
synthetic_bimodal,bimodal,100,100,r0.3,7.215301094849584,0,0.17939305305480957,0.0006041526794433594,99.6875,0.0,8.955959441165782e-06,2.0226101637930615e-05
synthetic_bimodal,bimodal,100,100,r0.3,7.624480824862546,1,0.09879207611083984,0.0005848407745361328,0.984375,0.0,9.978483670841014e-06,2.2072417569962408e-05
synthetic_bimodal,bimodal,100,100,r0.3,6.6762165406292695,2,0.0979912281036377,0.0005559921264648438,0.53125,0.0,7.290772230177556e-06,1.7168202244989618e-05
synthetic_bimodal,bimodal,1000,1000,0.1,0.1,0,0.004199981689453125,0.0020270347595214844,0.0,0.0,2.332115553269644e-07,2.5179281079526e-07
synthetic_bimodal,bimodal,1000,1000,0.1,0.1,1,0.004264354705810547,0.002094745635986328,0.28125,0.0,4.833743846041418e-07,4.94736986883928e-07
synthetic_bimodal,bimodal,1000,1000,0.1,0.1,2,0.004292011260986328,0.0019578933715820312,0.4375,0.0,1.0893017814684832e-07,1.1924341554669794e-07
synthetic_bimodal,bimodal,1000,1000,0.3,0.3,0,0.0054628849029541016,0.0023529529571533203,0.078125,0.015625,1.199112496198218e-07,1.2306682212857356e-07
synthetic_bimodal,bimodal,1000,1000,0.3,0.3,1,0.005387067794799805,0.002357006072998047,1.875,0.0,1.2384485347462772e-07,1.3284507578151485e-07
