dataset,sensor_loc,length,actual_size,sigma,sigma_value,fold,ndg_time,kde_time,ndg_memory,kde_memory,kl_divergence,chi_squared,optimization_used,kernel_type
synthetic_bimodal,bimodal,1000,1000,r0.3,10.640998246085688,1,0.0008871555328369141,0.0032699108123779297,0.0,-0.484375,0.2081290580041879,0.31595735202471625,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,1000,1000,r0.3,10.640998246085688,2,0.0006766319274902344,0.003368854522705078,0.0,0.015625,0.20761751309905124,0.31766296532390337,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,1000,1000,r0.3,10.640998246085688,3,0.0006718635559082031,0.0032498836517333984,0.0,0.015625,0.20591874628072918,0.3158583434594825,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,1000,1000,r0.3,9.480222222786464,4,0.0006289482116699219,0.006468772888183594,0.0,-3.9375,0.1783062206471837,0.27296617014068536,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,0.1,0.1,0,0.008327960968017578,0.020108938217163086,0.0,-5.09375,0.003235793817336649,0.0058414053184140165,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,0.1,0.1,1,0.0014200210571289062,0.020345211029052734,0.0,-3.5,0.0035182417300112885,0.006420863607619461,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,0.1,0.1,2,0.001631021499633789,0.020107030868530273,0.0,0.0,0.0037497343921636082,0.006790698405371106,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,0.1,0.1,3,0.0015561580657958984,0.020180940628051758,0.0,0.140625,0.003621052785083981,0.006559336777470577,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,0.1,0.1,4,0.00127410888671875,0.02037501335144043,0.0,0.0,0.00345037245043757,0.0062541959574655605,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,0.3,0.3,0,0.0015306472778320312,0.022723913192749023,0.0,0.0,0.001282916264785415,0.0023690263873380824,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,0.3,0.3,1,0.0019829273223876953,0.022265911102294922,0.0,0.0,0.0013505911976859153,0.0024298583050350966,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,0.3,0.3,2,0.0015349388122558594,0.02211904525756836,0.0,0.0,0.001041613338366313,0.00187895384238482,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,0.3,0.3,3,0.0015349388122558594,0.02220010757446289,0.0,0.015625,0.0012525620928082984,0.00229181218005725,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,0.3,0.3,4,0.0014491081237792969,0.022127866744995117,0.0,0.0,0.0011282162322925997,0.0020595533491130835,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,0.5,0.5,0,0.0015401840209960938,0.024398088455200195,0.0,0.0,0.0006453735245534869,0.0011604039411403139,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,0.5,0.5,1,0.001544952392578125,0.024322986602783203,0.0,0.0,0.0007384315274443969,0.0013291065146838702,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,0.5,0.5,2,0.0015339851379394531,0.0243227481842041,0.0,0.0,0.0006134901293861017,0.0011090381300096507,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,0.5,0.5,3,0.0012738704681396484,0.02424907684326172,0.0,0.0,0.0007583100869748091,0.0013707051183518178,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,0.5,0.5,4,0.0015521049499511719,0.0248410701751709,0.0,-0.09375,0.0006700819537838956,0.0012437785242794,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,r0.1,3.9243189790273343,0,0.0015311241149902344,0.02961897850036621,0.0,0.0,0.02908746342540381,0.04959949958974766,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,r0.1,3.881446627447848,1,0.0016868114471435547,0.029706954956054688,0.0,-0.09375,0.02844895852964214,0.048717187334510054,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,r0.1,3.9243189790273343,2,0.0016880035400390625,0.02979588508605957,0.0,0.015625,0.029195712685925412,0.049947306405701636,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,r0.1,3.9243189790273343,3,0.001641988754272461,0.0302889347076416,0.0,0.0,0.029401902990237264,0.05005083597411436,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,r0.1,3.725727719594413,4,0.002201080322265625,0.030805110931396484,0.0,-89.125,0.025529642767148,0.04370019073405966,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,r0.3,11.772956937082002,0,0.0015218257904052734,0.02984309196472168,0.0,0.0,0.22601875703150076,0.343214353832913,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,r0.3,11.644339882343543,1,0.0015742778778076172,0.029875755310058594,0.0,0.015625,0.22440068164251947,0.34120755993918683,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,r0.3,11.772956937082002,2,0.0015299320220947266,0.029806137084960938,0.0,0.0,0.22644687732722116,0.34419346618737023,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,r0.3,11.772956937082002,3,0.0014379024505615234,0.029603958129882812,0.0,0.0,0.22681067488094786,0.3442691672558592,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,10000,10000,r0.3,11.177183158783238,4,0.0016949176788330078,0.029896974563598633,0.0,0.0,0.21519634697234435,0.327641676711522,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,0.1,0.1,0,0.015600204467773438,0.18728017807006836,0.0,0.59375,0.0006219292621704957,0.0011457371869579987,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,0.1,0.1,1,0.01301717758178711,0.1892249584197998,0.0,0.625,0.0006858555883387931,0.0012331263837103705,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,0.1,0.1,2,0.015605926513671875,0.1899878978729248,0.0,1.140625,0.0006739483698366038,0.00122724323420049,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,0.1,0.1,3,0.012739896774291992,0.18571805953979492,0.0,-8.0,0.0006720327815706379,0.0012383502908284037,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,0.1,0.1,4,0.012270212173461914,0.18438196182250977,0.0,0.0625,0.0006653452612035537,0.00123186215762413,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,0.3,0.3,0,0.013775110244750977,0.19426393508911133,0.0,0.0,0.00025782412878997714,0.0004812040680266293,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,0.3,0.3,1,0.014615058898925781,0.19485092163085938,0.0,0.984375,0.00022853406071034684,0.00042407284357883954,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,0.3,0.3,2,0.013548135757446289,0.1980750560760498,0.0,-5.140625,0.0002398268720763971,0.00044602400688742346,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,0.3,0.3,3,0.01390695571899414,0.19449996948242188,0.0,-1.5625,0.0002508695884467119,0.0004689417855705104,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,0.3,0.3,4,0.013748884201049805,0.19745302200317383,0.0,-3.828125,0.0002289868767528118,0.00042218242433637843,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,0.5,0.5,0,0.013900041580200195,0.20517182350158691,0.0,0.03125,0.00014477006280681797,0.0002723606081380008,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,0.5,0.5,1,0.012079238891601562,0.20781397819519043,0.0,-7.453125,0.0001301981699550427,0.0002483575771305513,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,0.5,0.5,2,0.0124359130859375,0.21094703674316406,0.0,0.0,0.00015913825349274954,0.00029867403189098504,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,0.5,0.5,3,0.014505863189697266,0.21030306816101074,0.0,-6.46875,0.00016090282760023561,0.00030255141338922414,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,0.5,0.5,4,0.01239919662475586,0.20881199836730957,0.0,-9.109375,0.00013133555665155054,0.00024442207524645647,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,r0.1,8.332497213423052,0,0.013344049453735352,0.29385805130004883,0.0,-0.84375,0.1464012745067803,0.22961791449503455,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,r0.1,8.115918733275526,1,0.011565923690795898,0.29461002349853516,0.0,-2.640625,0.1412366834195948,0.2216242601991416,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,r0.1,8.33381488164744,2,0.014688968658447266,0.294553279876709,0.0,-3.8125,0.14589670522788556,0.22923736857826837,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,r0.1,8.33381488164744,3,0.013947248458862305,0.2928738594055176,-0.140625,2.296875,0.14633564438330235,0.22960593924921566,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,r0.1,8.33381488164744,4,0.011361122131347656,0.2928597927093506,0.0,-0.375,0.14664856570844445,0.23021623598048438,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,r0.3,24.99749164026915,0,0.013267040252685547,0.29233694076538086,0.0,-19.296875,0.2017551831769561,0.3031881623599816,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,r0.3,24.347756199826573,1,0.013957977294921875,0.2822260856628418,0.0,-15.015625,0.20171007583297085,0.3048920618092867,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,r0.3,25.001444644942314,2,0.013093709945678711,0.28023314476013184,0.0,-11.96875,0.20127674443875238,0.3021228013918339,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,r0.3,25.001444644942314,3,0.014013051986694336,0.2919790744781494,0.0,0.828125,0.20140398613491411,0.3022871509952905,epanechnikov_optimized,epanechnikov
synthetic_bimodal,bimodal,100000,100000,r0.3,25.001444644942314,4,0.012682199478149414,0.3022909164428711,0.0,-49.453125,0.2018504171141316,0.30309634267713914,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,0.1,0.1,0,0.0001671314239501953,0.0012600421905517578,0.0,0.1875,0.03955262180166831,0.060473471706573904,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,0.1,0.1,1,0.00014209747314453125,0.0005400180816650391,0.0,0.0,0.03932001213957924,0.05831146675763076,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,0.1,0.1,2,0.0001220703125,0.0004508495330810547,0.0,0.0,0.03338488717630263,0.05090823957171671,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,0.1,0.1,3,0.00011920928955078125,0.0005071163177490234,0.0,0.015625,0.042190248873842526,0.06777882107453509,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,0.1,0.1,4,9.799003601074219e-05,0.0005140304565429688,0.0,0.015625,0.04018385284780159,0.05978058874955901,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,0.3,0.3,0,0.0001537799835205078,0.0004448890686035156,0.0,0.0,0.09384678215477255,0.17130087999825355,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,0.3,0.3,1,0.00015282630920410156,0.0005030632019042969,0.0,0.0,0.08153086758175107,0.14938444271211487,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,0.3,0.3,2,0.00013780593872070312,0.0004971027374267578,0.015625,0.0,0.09174877979470719,0.1623648304190769,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,0.3,0.3,3,0.00012803077697753906,0.00044083595275878906,0.0,0.0,0.11901797169419986,0.2117403170911411,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,0.3,0.3,4,0.00011992454528808594,0.0004839897155761719,0.0,0.0,0.0829452838156761,0.15002107444329646,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,0.5,0.5,0,0.00017213821411132812,0.0004563331604003906,0.0,0.0,0.17635711616587607,0.30299593545216547,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,0.5,0.5,1,0.0001780986785888672,0.0005278587341308594,0.0,0.0,0.16205099548823704,0.27929519357996385,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,0.5,0.5,2,0.0001442432403564453,0.0004992485046386719,0.0,0.0,0.18659316502518303,0.31046582425436486,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,0.5,0.5,3,0.00010895729064941406,0.00044798851013183594,0.0,0.0,0.2042126373804118,0.34275137106606574,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,0.5,0.5,4,0.0001201629638671875,0.0004730224609375,0.0,0.0,0.16405952072206992,0.28210905152698185,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,r0.1,0.21824951074826107,0,0.00016188621520996094,0.0004811286926269531,0.0,0.0,0.05910525865564575,0.10811958033742629,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,r0.1,0.21824951074826107,1,0.00019097328186035156,0.0005009174346923828,0.0,0.0,0.04888281692594155,0.09016555913442748,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,r0.1,0.1894385356144369,2,0.00011491775512695312,0.0004420280456542969,0.0,0.015625,0.040471829502843545,0.07258630395929562,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,r0.1,0.21060057929680337,3,0.00011491775512695312,0.00047469139099121094,0.0,0.0,0.07962406207461165,0.1420838530606478,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,r0.1,0.21824951074826107,4,0.00010538101196289062,0.0004439353942871094,0.0,0.0,0.05056977788625322,0.09046890646921353,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,r0.3,0.6547485322447831,0,0.00011396408081054688,0.00042891502380371094,0.0,0.015625,0.22268624920550978,0.36896879757393775,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,r0.3,0.6547485322447831,1,0.00016307830810546875,0.0005300045013427734,0.0,0.0,0.20980232617668126,0.34805160581911004,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,r0.3,0.5683156068433107,2,0.00013899803161621094,0.0004773139953613281,0.0,0.0,0.21163436236221014,0.3457700509810463,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,r0.3,0.63180173789041,3,0.00011420249938964844,0.0004489421844482422,0.0,0.0,0.24355425248378493,0.39737714815188774,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100,100,r0.3,0.6547485322447831,4,0.00010800361633300781,0.00044798851013183594,0.0,0.0,0.21234452053019645,0.35149977301636626,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,0.1,0.1,0,0.0002570152282714844,0.0028650760650634766,0.0,0.0,0.047387376273928646,0.08794199939652979,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,0.1,0.1,1,0.0002930164337158203,0.003023862838745117,0.0,0.0,0.044308500117465434,0.08350985865032849,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,0.1,0.1,2,0.00027298927307128906,0.0028078556060791016,0.0,0.0,0.051639099380234206,0.09573135733144726,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,0.1,0.1,3,0.0003006458282470703,0.0028159618377685547,0.0,0.015625,0.05445453962903613,0.10006359579532481,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,0.1,0.1,4,0.00026702880859375,0.0027840137481689453,0.0,0.0,0.05022706187475322,0.09445923704637213,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,0.3,0.3,0,0.00028014183044433594,0.003265857696533203,0.0,0.0,0.1130954962933152,0.18446260456588187,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,0.3,0.3,1,0.0003228187561035156,0.00327301025390625,0.0,0.046875,0.10188085269989848,0.1677644746606709,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,0.3,0.3,2,0.00026798248291015625,0.0031850337982177734,0.0,0.0,0.1108011570980321,0.17839617785719364,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,0.3,0.3,3,0.00031495094299316406,0.003203868865966797,0.0,-0.09375,0.11773181748684346,0.1870945740612255,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,0.3,0.3,4,0.00028395652770996094,0.003155946731567383,0.0,0.015625,0.10685734737047038,0.1764918335415503,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,0.5,0.5,0,0.0002522468566894531,0.003172159194946289,0.0,-6.125,0.20419883549724113,0.3303968747381367,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,0.5,0.5,1,0.00030612945556640625,0.0031778812408447266,0.0,0.0,0.19315795061593197,0.3124610743168948,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,0.5,0.5,2,0.0002651214599609375,0.0031480789184570312,0.0,0.0,0.1998843079541038,0.32237712293585613,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,0.5,0.5,3,0.0002570152282714844,0.0031468868255615234,0.0,0.0,0.2077877033191886,0.3327190377080483,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,0.5,0.5,4,0.0002830028533935547,0.0031058788299560547,0.0,-7.828125,0.1941982999686168,0.3189916377777522,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,r0.1,0.515283015446537,0,0.0002799034118652344,0.0031850337982177734,0.0,0.0,0.2099227340366714,0.3391753699333247,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,r0.1,0.4913163635653027,1,0.0002949237823486328,0.0032660961151123047,0.0,0.0,0.1898257518386135,0.3072654343140807,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,r0.1,0.5948319025416976,2,0.0002739429473876953,0.003155946731567383,0.0,0.0,0.23108147959324116,0.3709122748097166,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,r0.1,0.5948319025416976,3,0.00025916099548339844,0.003165006637573242,0.0,0.0,0.23977766138908774,0.38171870026623067,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,r0.1,0.5948319025416976,4,0.00030517578125,0.003464221954345703,0.0,0.0,0.2250794636462148,0.3670004238809526,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,r0.3,1.545849046339611,0,0.0002980232238769531,0.0031578540802001953,0.0,0.0,0.3699933876098672,0.5467449543587535,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,r0.3,1.473949090695908,1,0.0002841949462890625,0.0031180381774902344,0.0,0.0,0.35796887613015255,0.5375778412250838,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,r0.3,1.7844957076250927,2,0.000308990478515625,0.0032079219818115234,0.0,0.015625,0.37528818691976656,0.5567085334928034,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,r0.3,1.7844957076250927,3,0.00029778480529785156,0.003325939178466797,0.0,0.0,0.38213622178840645,0.5629765644270197,epanechnikov_optimized,epanechnikov
opportunity,RKN^,1000,1000,r0.3,1.7844957076250927,4,0.00030612945556640625,0.003156900405883789,0.0,0.0,0.37259972140723835,0.5543938107749521,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,0.1,0.1,0,0.001561880111694336,0.024506807327270508,0.0,0.140625,0.020909217318703863,0.041351714579045726,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,0.1,0.1,1,0.0016529560089111328,0.024593830108642578,0.0,-31.609375,0.022483146877757133,0.04439238187170138,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,0.1,0.1,2,0.0020279884338378906,0.024034976959228516,0.0,-12.90625,0.021665076364726504,0.0427297446714058,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,0.1,0.1,3,0.0014920234680175781,0.024934768676757812,0.0,0.0,0.02135709129241742,0.04203856068452341,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,0.1,0.1,4,0.0014348030090332031,0.025150775909423828,0.0,-10.5,0.021568630732980106,0.042684283138016074,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,0.3,0.3,0,0.0020439624786376953,0.03048872947692871,0.0,0.0,0.07545038807211586,0.1428590877703068,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,0.3,0.3,1,0.0015332698822021484,0.03025197982788086,0.0,-8.359375,0.07418667566140509,0.14020384614352227,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,0.3,0.3,2,0.0013878345489501953,0.029677152633666992,0.0,0.0,0.07716369169459092,0.14587434690019413,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,0.3,0.3,3,0.0017180442810058594,0.029812097549438477,0.0,0.015625,0.07527248932655595,0.14218620225100975,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,0.3,0.3,4,0.0015099048614501953,0.03010392189025879,0.0,-10.3125,0.07456329771062564,0.14142323550775562,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,0.5,0.5,0,0.0014190673828125,0.02975296974182129,0.0,0.0,0.12368253273903668,0.22298170108302648,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,0.5,0.5,1,0.001611948013305664,0.02925276756286621,0.0,0.0,0.12321690023198614,0.22095169999163672,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,0.5,0.5,2,0.0013201236724853516,0.029561758041381836,0.0,0.0,0.12726785057548548,0.22938926820492989,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,0.5,0.5,3,0.0012972354888916016,0.029076814651489258,0.0,-7.84375,0.12550926596835923,0.22588981274248432,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,0.5,0.5,4,0.0015506744384765625,0.029278993606567383,0.0,0.0,0.12382996710145473,0.2232465778321246,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,r0.1,0.8202204159779859,0,0.0015192031860351562,0.029058218002319336,0.0,0.0,0.18170849807315204,0.30888052467800586,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,r0.1,0.8090019831825146,1,0.001603841781616211,0.029429912567138672,0.0,0.0,0.1811031823281251,0.3071086984129058,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,r0.1,0.8202204159779859,2,0.0015230178833007812,0.030005693435668945,0.0,0.015625,0.18531108851710557,0.3154132340839726,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,r0.1,0.8202204159779859,3,0.0015573501586914062,0.029891014099121094,0.0,-9.96875,0.18420627019265107,0.31332343301148646,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,r0.1,0.7829956162475583,4,0.0015630722045898438,0.030047893524169922,0.0,0.0,0.1785442874292331,0.3044802803159212,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,r0.3,2.4606612479339574,0,0.0015380382537841797,0.03000926971435547,0.0,-9.6875,0.28842239369340106,0.44994195319488617,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,r0.3,2.4270059495475436,1,0.0018270015716552734,0.030002832412719727,0.0,-23.15625,0.2870127611065308,0.44801270101027446,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,r0.3,2.4606612479339574,2,0.0015020370483398438,0.029940128326416016,0.0,-17.546875,0.28778235657758344,0.44970162433697713,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,r0.3,2.4606612479339574,3,0.0015799999237060547,0.030535221099853516,0.0,-15.609375,0.28907242669350214,0.45142969321966914,epanechnikov_optimized,epanechnikov
opportunity,RKN^,10000,10000,r0.3,2.348986848742675,4,0.0017468929290771484,0.030486106872558594,0.0,-7.296875,0.28063836077982585,0.4408078880451033,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40892,0.1,0.1,0,0.0059468746185302734,0.08300280570983887,0.0,-15.84375,0.008473092708111437,0.017006725482001734,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,0.1,0.1,1,0.005886077880859375,0.08304429054260254,0.0,-23.109375,0.00849251085292985,0.017034535062404318,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,0.1,0.1,2,0.006014823913574219,0.08535099029541016,0.0,-8.609375,0.008634568713386106,0.017326538831431145,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,0.1,0.1,3,0.00494384765625,0.0813136100769043,0.0,0.046875,0.008413839787129356,0.01687995438299673,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,0.1,0.1,4,0.0059680938720703125,0.08217501640319824,0.0,-7.671875,0.008509595960660301,0.017089379795676277,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40892,0.3,0.3,0,0.00595402717590332,0.10187792778015137,0.0,-11.5,0.025545982644449128,0.04925811594227527,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,0.3,0.3,1,0.005967855453491211,0.09985780715942383,0.0,-3.15625,0.025140600737723118,0.04844579741634845,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,0.3,0.3,2,0.005468130111694336,0.10140705108642578,0.0,-13.296875,0.025589852541013824,0.04939754734193799,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,0.3,0.3,3,0.006063938140869141,0.10096907615661621,-8.28125,-14.15625,0.02516799976344125,0.048553200959964835,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,0.3,0.3,4,0.006197929382324219,0.10151481628417969,0.0,-9.125,0.025378527950880716,0.048931477477758764,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40892,0.5,0.5,0,0.00608515739440918,0.11659121513366699,0.0,-7.515625,0.06328208643876398,0.12021920797123678,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,0.5,0.5,1,0.0056610107421875,0.11669421195983887,0.0,-16.546875,0.06268780063621555,0.11898126305729344,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,0.5,0.5,2,0.005103111267089844,0.11591672897338867,0.0,0.015625,0.06287063992483856,0.11963467009449437,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,0.5,0.5,3,0.005964994430541992,0.1135396957397461,0.0,-8.1875,0.0626229185164173,0.11911382959108084,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,0.5,0.5,4,0.005738019943237305,0.11418986320495605,0.0,-9.875,0.0632252281404329,0.12004097984010977,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40892,r0.1,2.2161504058690253,0,0.004788875579833984,0.11983990669250488,0.0,-34.25,0.2400540276529617,0.4044592139689107,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,r0.1,2.296974114872762,1,0.004818916320800781,0.12013006210327148,0.0,-11.984375,0.24679973158575788,0.41279024578407025,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,r0.1,2.209776296326144,2,0.006006717681884766,0.1227259635925293,0.0,-8.609375,0.23896637536564175,0.4029872791731441,epanechnikov_optimized,epanechnikov
opportunity,RKN^,100000,40893,r0.1,2.296974114872762,3,0.005407094955444336,0.12101483345031738,0.0,-19.234375,0.24664598591207176,0.4123684100345024,epanechnikov_optimized,epanechnikov
